kvk,naam,boekjaar,accountant,sbi,plaats
84080787,Collins Foods Holdings Europe B.V.,2025,PwC,64210,
24447874,Colosseum Dental Klinieken,2025,PwC,70102,
72946520,Commonwealth Bank of Australia (Europe) N.V.,2025,PwC,64210,
29031508,Conscia Nederland B.V.,2025,PwC,63100,
68704135,Control Media B.V.,2025,PwC,18129,
34186851,Converse Netherlands B.V.,2025,PwC,64210,
24177863,Corteva Agriscience Netherlands B.V.,2025,PwC,46852,
68681437,Coöperatie De MARQ U.A.,2025,PwC,86221,
34281949,Coöperatie KPMG U.A.,2025,PwC,70101,
02065142,Coöperatie Menzis U.A.,2025,PwC,65121,
54059208,Coöperatie RAV Fryslân U.A.,2025,PwC,86920,
34284016,Coöperatie Royal FloraHolland U.A.,2025,PwC,46110,
16022911,Coöperatie Topigs U.A.,2025,PwC,01620,
24483233,Coöperatief AKD,2025,PwC,69101,
11031811,Coöperatieve Inkoopvereniging Superunie B.A.,2025,PwC,46170,
34250159,Coöperatieve KazMunaiGaz U.A.,2025,PwC,70102,
30046259,Coöperatieve Rabobank U.A.,2025,PwC,64191,
70823618,Crown Holdco B.V.,2025,PwC,64210,
16066162,Ctac N.V.,2025,PwC,62900,
16044594,CWS Hygiene Nederland B.V.,2025,PwC,46837,
28067387,Dana SAC Holding B.V.,2025,PwC,64210,
71777326,Danish Crown Netherlands B.V.,2025,PwC,64210,
41095513,De Hazelaar,2025,PwC,87302,
16011201,De Heus Animal Nutrition B.V.,2025,PwC,64210,
04062069,De Horst,2025,PwC,87302,
24182174,De Kuyper Holding N.V.,2025,PwC,64210,
24325621,De Ronsseveste,2025,PwC,87302,
33054669,de Vereende N.V.,2025,PwC,65121,
33226753,Dell Benelux Call Centre,2025,PwC,70201,
33238739,Dell Global B.V.,2025,PwC,64210,
33287688,Dell International Holdings VIII B.V.,2025,PwC,64210,
34187518,Dell Taiwan B.V.,2025,PwC,46500,
24240630,Diageo Holdings Netherlands B.V.,2025,PwC,64210,
24197808,Diageo-Moët Hennessy B.V.,2025,PwC,64210,
30172727,Diakonessenhuis Utrecht,2025,PwC,86102,
41235021,Dijklander Ziekenhuis,2025,PwC,86102,
30179832,Diversey Europe B.V.,2025,PwC,46442,
53934504,Diversey Europe Operations B.V.,2025,PwC,70102,
34025985,dnata B.V.,2025,PwC,52242,
11023763,dormakaba Nederland B.V.,2025,PwC,46838,
57343314,Drukwerkdeal Productie B.V.,2025,PwC,18140,
14022069,DSM B.V.,2025,PwC,72100,
24230430,DSW Ziektekostenverzekeringen,2025,PwC,65122,
34247798,Duh Boats B.V.,2025,PwC,77340,
24326088,Dynata Europe B.V.,2025,PwC,73200,
71993312,eBay International Management B.V.,2025,PwC,64210,
14026250,EBN B.V.,2025,PwC,19200,
34121496,EDP Finance B.V.,2025,PwC,64210,
18081254,Eikendonk,2025,PwC,87100,
54655870,Elastic N.V.,2025,PwC,62200,
21010023,Elopak B.V.,2025,PwC,17211,
58507523,Eni Abu Dhabi B.V.,2025,PwC,06100,
33276260,Eni Algeria Exploration B.V.,2025,PwC,06100,
33282904,Eni Algeria Production B.V.,2025,PwC,06100,
34122953,Eni Australia B.V.,2025,PwC,06200,
34274752,Eni Energy Russia B.V.,2025,PwC,70102,
34188088,Eni Gas & Power Lng Australia B.V.,2025,PwC,06200,
33264934,Eni International B.V.,2025,PwC,09100,
34345774,Eni Iraq B.V.,2025,PwC,06100,
57270295,Eni Mozambique LNG Holding B.V.,2025,PwC,70102,
34190151,Eni Muara Bakau B.V.,2025,PwC,06200,
33276263,Eni North Africa B.V.,2025,PwC,06100,
82807701,Eni Qatar B.V.,2025,PwC,09100,
70024928,Eni Rovuma Basin B.V.,2025,PwC,09100,
33298354,Eni Venezuela B.V.,2025,PwC,70102,
24485070,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),2025,PwC,86101,
24495550,Erasmus Universiteit Rotterdam,2025,PwC,85402,
17054289,Eurovet Animal Health B.V.,2025,PwC,21200,
59863587,ExxonMobil Global Holding Investment B.V.,2025,PwC,70102,
70464944,Eyescan B.V.,2025,PwC,64210,
32119985,Facta International B.V.,2025,PwC,46110,
33281312,FCL Components Europe B.V.,2025,PwC,46500,
73422134,Ferrovial N.V.,2025,PwC,64210,
24363218,Feyenoord Rotterdam N.V.,2025,PwC,93121,
27268927,Florein Holding B.V.,2025,PwC,64210,
20052878,Flowserve B.V.,2025,PwC,28130,
70593027,FORDless STORM 2018 B.V.,2025,PwC,64210,
22040924,Fortissimo Holding B.V.,2025,PwC,64210,
27301623,Fox-IT Holding,2025,PwC,64210,
41141265,Frankeland - Sint Liduinastichting,2025,PwC,87302,
27181317,GGZ Delfland locatie De Draeck,2025,PwC,87202,
84133422,GiB Limburg B.V.,2025,PwC,88991,
33207193,Global Media & Entertainment B.V.,2025,PwC,73110,
67158102,GOLDBECK Nederland B.V.,2025,PwC,41000,
27132220,Goldman Sachs Asset Management B.V.,2025,PwC,66120,
85658928,Green STORM 2022 B.V.,2025,PwC,64210,
88957772,Green STORM 2023 B.V.,2025,PwC,64210,
92579787,Green STORM 2024 B.V.,2025,PwC,64210,
96102802,Green STORM 2025 B.V.,2025,PwC,64210,
34165189,GreenStream B.V.,2025,PwC,49500,
34312893,Greetz B.V.,2025,PwC,46498,
