kvk,naam,boekjaar,accountant
41179645,Stichting Pensioenfonds van het Zendingsgenootschap der Evangelische Broedergemeente te Zeist,2016,WITh
52072894,Stichting Plastic Soup Foundation,2020,WITh
52072894,Stichting Plastic Soup Foundation,2021,WITh
52072894,Stichting Plastic Soup Foundation,2022,WITh
52072894,Stichting Plastic Soup Foundation,2023,WITh
52072894,Stichting Plastic Soup Foundation,2024,WITh
30215131,Stichting Present Regio Utrecht,2017,WITh
30215131,Stichting Present Regio Utrecht,2018,WITh
30215131,Stichting Present Regio Utrecht,2019,WITh
30215131,Stichting Present Regio Utrecht,2020,WITh
30215131,Stichting Present Utrecht,2009,With
30215131,Stichting Present Utrecht,2010,With
30215131,Stichting Present Utrecht,2011,With
30215131,Stichting Present Utrecht,2013,With
30215131,Stichting Present Utrecht,2014,WITh
30215131,Stichting Present Utrecht,2015,WITh
30215131,Stichting Present Utrecht,2016,WITh
41159889,Stichting Prins Claus Fonds voor Cultuur en Ontwikkeling,2016,WITh
41159889,Stichting Prins Claus Fonds voor Cultuur en Ontwikkeling,2017,WITh
41159889,Stichting Prins Claus Fonds voor Cultuur en Ontwikkeling,2018,WITh
41159889,Stichting Prins Claus Fonds voor Cultuur en Ontwikkeling,2019,WITh
41159889,Stichting Prins Claus Fonds voor Cultuur en Ontwikkeling,2020,WITh
41159889,Stichting Prins Claus Fonds voor Cultuur en Ontwikkeling,2024,WITh
41159889,Stichting Prins Claus Fonds voor Cultuur en Ontwikkeling,2025,WITh
68495463,Stichting RaskattenWijzer,2011,WITh
68495463,Stichting RaskattenWijzer,2012,WITh
68495463,Stichting RaskattenWijzer,2013,WITh
41132922,Stichting Roparun,2023,WITh
41132922,Stichting Roparun,2024,WITh
24337973,Stichting Roparun Evenementen,2023,with
74225553,Stichting Samen voor Alle Kinderen,2024,WITh
41210820,Stichting Schone Kleren Kampagne/Clean Clothes Campaign,2022,WITh
41210820,Stichting Schone Kleren Kampagne/Clean Clothes Campaign,2023,WITh
41210820,Stichting Schone Kleren Kampagne/Clean Clothes Campaign,2024,WITh
41180500,Stichting SeeYou,2018,WITh
41180500,Stichting SeeYou,2019,WITh
41180500,Stichting SeeYou,2020,WITh
41180500,Stichting SeeYou,2022,WITh
41180500,Stichting SeeYou,2023,WITh
41180500,Stichting SeeYou,2024,WITh
60820810,Stichting Sociaal Fonds Amersfoort,2023,WITh
54772028,Stichting Social Enterprise NL,2023,WITh
54772028,Stichting Social Enterprise NL,2024,WITh
41126788,Stichting Sophia Kinderziekenhuis Fonds,2023,WITh
41126788,Stichting Sophia Kinderziekenhuis Fonds,2024,WITh
41126788,Stichting Sophia Kinderziekenhuis Fonds,2025,WITh
71191941,Stichting Spaarkracht,2024,WITh
41213450,Stichting SPARK,2018,WITh
41213450,Stichting SPARK,2019,WITh
41213450,Stichting SPARK,2020,WITh
41213450,Stichting SPARK,2021,WITh
41213450,Stichting SPARK,2022,WITh
41213450,Stichting SPARK,2024,WITh
61374016,Stichting Sympany,2015,WITh
30285304,Stichting Sympany+,2015,WITh
41177385,Stichting TEAR fund Nederland,2009,WITh
41177385,Stichting TEAR fund Nederland,2010,WITh
41177385,Stichting TEAR fund Nederland,2011,WITh
41177385,Stichting TEAR fund Nederland,2012,WITh
41177385,Stichting TEAR fund Nederland,2013,WITh
41177385,Stichting TEAR fund Nederland,2014,WITh
41177385,Stichting TEAR fund Nederland,2015,WITh
41177385,Stichting TEAR fund Nederland,2016,WITh
41177385,Stichting TEAR fund Nederland,2017,WITh
41177385,Stichting Tearfund Nederland,2018,WITh
41177385,Stichting Tearfund Nederland,2019,WITh
41177385,Stichting Tearfund Nederland,2020,WITh
41177385,Stichting Tearfund Nederland,2022,WITh
41177385,Stichting Tearfund Nederland,2023,WITh
41177385,Stichting Tearfund Nederland,2024,WITh
41177385,Stichting Tearfund Nederland,2025,WITh
30238434,Stichting The Family Factory,2012,WITh
53445392,Stichting Timotheos,2022,WITh
53445392,Stichting Timotheos,2023,WITh
53445392,Stichting Timotheos,2024,WITh
41178588,Stichting Urco,2017,WITh
37114817,Stichting VanHarte,2016,WITh
37114817,Stichting VanHarte,2017,WITh
37114817,Stichting VanHarte,2019,WITh
37114817,Stichting VanHarte,2020,WITh
37114817,Stichting VanHarte,2021,WITh
37114817,Stichting VanHarte,2022,WITh
37114817,Stichting VanHarte,2023,WITh
37114817,Stichting VanHarte,2024,WITh
41217397,Stichting Varkens in Nood,2009,WITh
41217397,Stichting Varkens in Nood,2011,WITh
41217397,Stichting Varkens in Nood,2012,WITh
41217397,Stichting Varkens in Nood,2013,WITh
40476736,Stichting VNB,2016,WITh
40476736,Stichting VNB,2017,WITh
40476736,Stichting VNB,2018,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2008,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2009,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2010,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2011,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2012,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2013,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2014,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2015,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2016,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2017,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2018,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2019,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2020,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2022,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2023,WITh
41173993,Stichting voor Wereldwijde Bijbelverspreiding The Bible League,2024,WITh
41003000,Stichting Vrienden van Adesa,2012,WITh
41118128,Stichting Vrienden van de Hoop,2009,WITh
41118128,Stichting Vrienden van de Hoop,2010,WITh
41118128,Stichting Vrienden van de Hoop,2011,WITh
41118128,Stichting Vrienden van de Hoop,2012,WITh
41118128,Stichting Vrienden van de Hoop,2014,WITh
41118128,Stichting Vrienden van de Hoop,2015,WITh
41118128,Stichting Vrienden van de Hoop,2016,WITh
41134459,Stichting Vrienden van het Sophia,2024,WITh
53277201,Stichting Wakibi,2023,WITh
53277201,Stichting Wakibi,2024,WITh
41172933,Stichting WASTE,2019,WITh
41172933,Stichting WASTE,2020,WITh
41172933,Stichting WASTE,2022,WITh
27273221,Stichting Weeshuis Sri Lanka,2019,WITh
27273221,Stichting Weeshuis Sri Lanka,2020,WITh
27273221,Stichting Weeshuis Sri Lanka,2022,WITh
27273221,Stichting Weeshuis Sri Lanka,2023,WITh
41225417,Stichting Wereld Dorpen voor Kinderen,2019,WITh
41225417,Stichting Wereld Dorpen voor Kinderen,2020,WITh
41225417,Stichting Wereld Dorpen voor Kinderen,2021,WITh
41225417,Stichting Wereld Dorpen voor Kinderen,2022,WITh
41225417,Stichting Wereld Dorpen voor Kinderen,2023,WITh
41225417,Stichting Wereld Dorpen voor Kinderen,2024,WITh
41225417,Stichting Wereld Dorpen voor Kinderen,2025,WITh
04065143,Stichting Wereldwijd Evangeliewerk,2018,WITh
04065143,Stichting Wereldwijd Evangeliewerk,2019,WITh
04065143,Stichting Wereldwijd Evangeliewerk,2020,WITh
09099028,Stichting Wetlands International,2023,WITh
09099028,Stichting Wetlands International,2024,With
41192276,Stichting Wilde Ganzen,2023,WITh
41192276,Stichting Wilde Ganzen,2024,WITh
41186799,Stichting Women Engage for a Common Future - International,2018,WITh
41186799,Stichting Women Engage for a Common Future - International,2019,WITh
41186799,Stichting Women Engage for a Common Future - International,2020,WITh
41186799,Stichting Women Engage for a Common Future - International,2021,WITh
41186799,Stichting Women Engage for a Common Future - International,2022,WITh
41186799,Stichting Women Engage for a Common Future - International,2023,WITh
41186799,Stichting Women Engage for a Common Future - International,2024,WITh
34214042,Stichting WOMEN Inc.,2023,WITh
34214042,Stichting WOMEN Inc.,2024,WITh
40531234,Stichting World Animal Protection afdeling Nederland,2023,WITh
40531234,Stichting World Animal Protection afdeling Nederland,2024,WITh
40531234,Stichting World Animal Protection afdeling Nederland,2025,WITh
41179943,Stichting World Vision Nederland,2016,WITh
41179943,Stichting World Vision Nederland,2017,WITh
41179943,Stichting World Vision Nederland,2018,WITh
41179943,Stichting World Vision Nederland,2019,WITh
41179943,Stichting World Vision Nederland,2020,WITh
41179943,Stichting World Vision Nederland,2022,WITh
41179943,Stichting World Vision Nederland,2023,WITh
41179943,Stichting World Vision Nederland,2024,WITh
41179943,Stichting World Vision Nederland,2025,WITh
40482863,Stichting Wycliffe Bijbelvertalers Nederland,2017,WITh
40482863,Stichting Wycliffe Bijbelvertalers Nederland,2018,WITh
40482863,Stichting Wycliffe Bijbelvertalers Nederland,2019,WITh
40482863,Stichting Wycliffe Bijbelvertalers Nederland,2020,WITh
40482863,Stichting Wycliffe Bijbelvertalers Nederland,2021,WITh
40482863,Stichting Wycliffe Bijbelvertalers Nederland,2022,WITh
40482863,Stichting Wycliffe Bijbelvertalers Nederland,2023,WITh
40482863,Stichting Wycliffe Bijbelvertalers Nederland,2024,WITh
34170342,Stichting YOPE Young Perspectives,2018,WITh
34170342,Stichting YOPE Young Perspectives,2019,WITh
34170342,Stichting YOPE Young Perspectives,2021,WITh
34170342,Stichting Young In Prison (YIP),2011,WITh
34170342,Stichting Young In Prison (YIP),2012,WITh
34170342,Stichting Young In Prison (YIP),2013,WITh
34170342,Stichting Young In Prison (YIP),2014,WITh
34170342,Stichting Young In Prison (YIP),2015,WITh
34170342,Stichting Young In Prison (YIP),2016,WITh
41177015,Stichting Youth for Christ Nederland,2009,WITh
41177015,Stichting Youth for Christ Nederland,2010,WITh
41177015,Stichting Youth for Christ Nederland,2011,WITh
41177015,Stichting Youth for Christ Nederland,2012,WITh
41177015,Stichting Youth for Christ Nederland,2013,WITh
41177015,Stichting Youth for Christ Nederland,2015,WITh
41177015,Stichting Youth for Christ Nederland,2016,WITh
41188479,Stichting Zending Over Grenzen,2020,WITh
41188479,Stichting Zending Over Grenzen,2022,WITh
41188479,Stichting Zending Over Grenzen,2024,WITh
41188479,Stichting Zending Over Grenzen,2025,WITh
09148054,Stichting Zodion Zoogdieronderzoek Nederland,2020,WITh
09148054,Stichting Zodion Zoogdieronderzoek Nederland,2021,WITh
09148054,Stichting Zodion Zoogdieronderzoek Nederland,2022,WITh
34124154,Trees for All Stichting,2023,WITh
34124154,Trees for All Stichting,2025,WITh
33180425,Vereniging Ark Mission,2019,WITh
33180425,Vereniging Ark Mission,2022,WITh
33180425,Vereniging Ark Mission,2023,WITh
34347105,Vereniging Clientenbelang,2019,WITh
34347105,Vereniging Clientenbelang,2020,WITh
34347105,Vereniging Clientenbelang,2021,WITh
34347105,Vereniging Clientenbelang,2022,WITh
34347105,Vereniging Clientenbelang,2023,WITh
61110949,Vereniging SchuldHulpMaatje Nederland,2019,WITh
61110949,Vereniging SchuldHulpMaatje Nederland,2020,WITh
61110949,Vereniging SchuldHulpMaatje Nederland,2021,WITh
61110949,Vereniging SchuldHulpMaatje Nederland,2022,WITh
40538966,Vereniging van Beleggers voor Duurzame Ontwikkeling,2016,WITH
40538966,Vereniging van Beleggers voor Duurzame Ontwikkeling,2017,WITH
40538966,Vereniging van Beleggers voor Duurzame Ontwikkeling,2018,WITH
40538966,Vereniging van Beleggers voor Duurzame Ontwikkeling,2019,WITH
40538966,Vereniging van Beleggers voor Duurzame Ontwikkeling,2020,WITH
40538966,Vereniging van Beleggers voor Duurzame Ontwikkeling,2021,WITH
40538966,Vereniging van Beleggers voor Duurzame Ontwikkeling,2022,WITH
40538966,Vereniging van Beleggers voor Duurzame Ontwikkeling,2023,WITH
40322114,Vereniging voor Kerkrentmeesterlijk Beheer in de Protestantse Kerk in Nederland,2013,WITh
40310527,Vereniging Zeeuwse Milieufederatie,2015,WITh
40310527,Vereniging Zeeuwse Milieufederatie,2016,WITh
40310527,Vereniging Zeeuwse Milieufederatie,2017,WITh
40310527,Vereniging Zeeuwse Milieufederatie,2018,WITh
40310527,Vereniging Zeeuwse Milieufederatie,2021,WITh
40310527,Vereniging Zeeuwse Milieufederatie,2022,WITh
41118128,Vrienden van de Hoop,2017,WITh
41118128,Vrienden van de Hoop,2018,WITh
41118128,Vrienden van de Hoop,2019,WITh
41118128,Vrienden van de Hoop,2020,WITh
41118128,Vrienden van de Hoop,2021,WITh
41118128,Vrienden van de Hoop,2022,WITh
41118128,Vrienden van de Hoop,2023,WITh
41118128,Vrienden van de Hoop,2024,WITh
40481492,VSE,2023,With
32084387,"Wetenschappelijk Instituut van de ChristenUnie, 'Mr. G. Groen van Prinsterer Stichting'",2021,WITh
32084387,"Wetenschappelijk Instituut van de ChristenUnie, 'Mr. G. Groen van Prinsterer Stichting'",2022,WITh
41200320,Wiardi Beckman Stichting,2020,WITh
40482863,Wycliffe Bijbelvertalers Nederland,2009,With
40482863,Wycliffe Bijbelvertalers Nederland,2010,With
40482863,Wycliffe Bijbelvertalers Nederland,2011,With
40482863,Wycliffe Bijbelvertalers Nederland,2012,WITh
40482863,Wycliffe Bijbelvertalers Nederland,2013,WITh
40482863,Wycliffe Bijbelvertalers Nederland,2014,WITh
40482863,Wycliffe Bijbelvertalers Nederland,2015,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2012,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2013,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2015,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2016,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2017,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2018,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2019,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2020,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2021,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2022,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2023,WITh
40479642,Zendingsgenootschap der Evangelische Broedergemeente,2024,WITh
